source_id,ra,ra_error,dec,dec_error,parallax,parallax_error
4062964299525805952,272.2378287453136,1.276152153583349,-27.6459156411923,0.8306178540097751,1851.8821404624455,1.2850939446366927
4065202424204492928,274.9068719056276,1.2517478977843421,-25.255882032689016,1.5714988862767636,1847.4333489420278,1.8749374489804027
4051942623265668864,276.22319346395074,0.6829586324023676,-27.140478978057512,0.5007500183060605,1686.2659581841303,1.473535368592552
4048978992784308992,273.11242146179956,1.0926370638449316,-31.184669714567487,1.3628242746600558,1634.2833535533089,1.9712314983621555
4059168373166457472,259.2971765688338,1.6407477189213162,-30.486546962688415,2.0694449242353987,1513.989051313032,2.868580297966132
4043211293994009216,268.1770640256022,1.6337609944872846,-33.250234674587844,1.5947590946791281,1446.766176823821,1.9318079270634416
4065501285215613440,274.40278620722194,1.1427315276516583,-24.163574848141437,0.9178640372952094,1392.6879001873735,1.070634537681354
4046453826887613696,275.5028687648527,1.591328182936602,-30.564938591528005,1.0007131685565587,1377.7433471537968,1.4995084494067437
4062469897267372928,270.6406216584042,0.7767993384458663,-28.620187651072303,0.7992539381278554,1369.275212694379,1.0806328642606542
4064581956082565760,272.70539288992836,1.0032861869071104,-26.58108328518761,1.1242621500920222,1328.8377893227416,1.622983055771471
4050972269892769536,272.60294687293566,0.8538696052771194,-27.663319513217314,0.951451391974591,1239.579533388983,1.130487867719614
4050927567852677120,272.6291244816632,0.8593908736294728,-28.033238936484832,1.224412871421018,1200.1803735531228,1.7015396800690352
4042946384760661504,270.85406530053336,0.7072655795625868,-32.3959807001307,1.0220747154681507,1191.5784904393795,1.4118586995668643
4104599850059689600,278.23433860084907,1.5112244692304573,-13.443229700244071,1.9588339842584117,1165.406338736883,2.40290921517333
5934676756132540288,244.47590384682852,2.5846747312457166,-52.05830751891581,2.2583104409502757,1143.6704543478163,4.660276618286061
4050934645960503424,272.6363017245412,0.685065014216525,-27.83555269783408,0.9394962470006354,1131.0121903695974,1.2337183995295866
4042338732771057920,268.8901205253966,1.4182368460892933,-34.36987324063556,1.9316325149296845,1089.4146405154793,2.782827730446103
4117279143141265920,265.8559599075655,1.8220639814688866,-21.840103965343562,1.3427533574293398,1051.2263520541876,1.6508814166794528
4039503676370417664,272.3386060845052,0.9272909133606575,-34.21985716592711,1.4015533789503043,1043.6534634611285,1.859448698346101
4120530880076962432,266.2718555423678,2.4039513204696092,-18.634858680636626,1.8986656143888625,1031.0149672167688,2.4790625537695545
